f11_a,f02_a,f12_a,f20_a,f21_a,f21_b,f21_c,f03_a,f03_b,f22_a,f13_a,f30_a,f30_b,f30_c,f23_a,f13_b,f31_a,f31_b,f04_a,f14_a,f14_b,f14_c,f14_d,f32_a,f32_b,f24_a,f33_a,f33_b,f05_a,f05_b,f15_a,f15_b,f40_a,f41_a,f41_b,f34_a,f25_a,f25_b,f35_a,f06_a,f16_a,f42_a,f43_a,f50_a,f51_a
4.21857833383946e-07,3.83220861531306e-07,3.9983368083915e-07,3.67899206701324e-07,3.54690561028926e-07,3.07098121402768e-07,3.69603568225104e-07,3.83955618368559e-07,1.74914791350117e-07,3.42261689336506e-07,3.74771374253296e-07,2.48038954561076e-07,2.62277636133749e-07,3.07131528870113e-07,3.22520232464584e-07,3.31211835592604e-07,2.80884341747538e-07,8.04985734442091e-08,3.52310285378936e-07,3.25252881238739e-07,3.27570227148534e-07,1.77266970518204e-07,3.46604697687748e-07,2.85650873831702e-07,3.00588430782265e-07,3.05724444918075e-07,2.57845040361898e-07,2.84797008216643e-07,2.89355267090879e-07,2.52978319760844e-07,3.0528976960481e-07,5.06357123040235e-08,1.99560074838905e-07,1.90807662125617e-07,9.82243644585218e-08,2.48118836668904e-07,2.71766666675145e-07,1.15805370661387e-07,1.53551019631727e-07,2.69913698397213e-07,2.7543359221988e-07,1.90291272119123e-07,1.93329969263152e-07,1.4514944391038e-07,1.50431516518396e-07
3.97958003372019e-07,3.8805354912391e-07,3.81455489645403e-07,3.09825703835437e-07,2.9086343825824e-07,2.38176985347786e-07,3.29729707099718e-07,3.76050261706437e-07,1.20313700183526e-07,2.87962910610074e-07,3.65272736887982e-07,1.54782545903869e-07,1.77800317587154e-07,2.44897719354889e-07,2.77133175179027e-07,2.83343681858189e-07,1.86975476198585e-07,8.27721266778705e-08,3.51511933256654e-07,2.95686425955483e-07,2.98006323803755e-07,1.9971930061936e-07,3.37693270656375e-07,2.00906289261679e-07,2.41775704870214e-07,2.70661853239715e-07,1.72342988092571e-07,2.29750495155647e-07,3.02968861915244e-07,1.77428459799041e-07,2.88534340839131e-07,8.56435952432534e-08,1.06496148817691e-07,9.96011527758813e-08,1.22512908458265e-07,1.7417472944631e-07,2.32595118805055e-07,1.52272996990423e-07,1.22016118507113e-07,2.7131872320466e-07,2.69840187940368e-07,1.02714133987612e-07,1.08088906515056e-07,1.08693266506693e-07,9.15036267720071e-08
3.73708289754874e-07,3.92815725075546e-07,3.62069362515486e-07,2.52685357395201e-07,2.27517905915946e-07,1.70417216482849e-07,2.89886826580633e-07,3.67961165660709e-07,7.43839311332645e-08,2.32462520046286e-07,3.53869413717729e-07,1.00150217479534e-07,1.04726556067164e-07,1.84635083463544e-07,2.28607004068067e-07,2.36039032708763e-07,1.10088291204629e-07,1.39392676468827e-07,3.50037250647596e-07,2.64694800281521e-07,2.67749133622022e-07,2.20127336863468e-07,3.26933319026386e-07,1.21273696245921e-07,1.83467720326875e-07,2.30016734673578e-07,1.05284689068309e-07,1.73356856615346e-07,3.1427427186122e-07,1.10914487610492e-07,2.69050741301329e-07,1.25587188586566e-07,1.13191353748827e-07,1.19978844436373e-07,1.91486006709468e-07,1.04123261085595e-07,1.88755132114136e-07,1.77914433136209e-07,8.45564642985531e-08,2.72554991386108e-07,2.61978963868322e-07,1.08776809869755e-07,1.05420794994565e-07,1.69517247952629e-07,1.50490493697921e-07
3.49265409124905e-07,3.97496459927535e-07,3.42176279645286e-07,1.95996099274988e-07,1.644149653397e-07,1.03294100226696e-07,2.50089195791993e-07,3.59737107818711e-07,3.48770458316163e-08,1.76470150407112e-07,3.41483387986995e-07,7.44005393438445e-08,4.41128188563785e-08,1.2592450653133e-07,1.78747125244303e-07,1.89327651970568e-07,5.11865834094719e-08,2.17660950191222e-07,3.48064743290128e-07,2.33246478184378e-07,2.37341464969041e-07,2.39100382453301e-07,3.1527685035487e-07,5.13960435870827e-08,1.25989814574816e-07,1.86939577699612e-07,5.56463202381929e-08,1.17053361302466e-07,3.23907048081534e-07,5.69939114987831e-08,2.48390430917931e-07,1.67602352796215e-07,1.68410218082974e-07,1.90326267950396e-07,2.77237176946838e-07,4.28418332073859e-08,1.43382921400947e-07,1.9716628100685e-07,4.48239084474666e-08,2.73013790435016e-07,2.52899815426323e-07,1.59843819638036e-07,1.45049871905278e-07,2.55416093215392e-07,2.41292667413385e-07
3.24402036439286e-07,4.01901685163718e-07,3.2116132631297e-07,1.41592629024741e-07,1.05409448230252e-07,7.21136649702084e-08,2.11139166951978e-07,3.5133798459293e-07,5.42476905168418e-08,1.21793222239927e-07,3.26666650185306e-07,1.23984134391156e-07,7.06717554742321e-08,7.63302207500564e-08,1.28550976953886e-07,1.46792081854584e-07,8.74782984228111e-08,2.82397459414057e-07,3.44715615091444e-07,2.02619275307886e-07,2.08084699802062e-07,2.52274484579988e-07,3.01319781302541e-07,6.86075657384698e-08,7.70185364035629e-08,1.411349006653e-07,9.81034775007272e-08,7.13508387968907e-08,3.27803387567866e-07,4.6136369072054e-08,2.26344477151225e-07,2.01315716992975e-07,2.28522625101816e-07,2.51738644433449e-07,3.3041891212573e-07,7.41647800728635e-08,9.9509069858461e-08,1.96788076430773e-07,4.06076544549405e-08,2.7269679694911e-07,2.41667176891787e-07,2.17523446810024e-07,2.03834246104156e-07,2.70034317505586e-07,2.64368001441217e-07
2.99110237840477e-07,4.06168593975114e-07,2.99005607958815e-07,8.83620623467194e-08,4.96412233404485e-08,6.59288970175398e-08,1.72316419703258e-07,3.42759304444966e-07,1.02688421952883e-07,6.68910039810631e-08,3.09680416022572e-07,1.93716455979193e-07,1.28137775111547e-07,3.20163610325949e-08,7.58690877098917e-08,1.0530843399932e-07,1.5361452947727e-07,3.41027912288462e-07,3.40660142752149e-07,1.70956743752685e-07,1.78278635304985e-07,2.62438583197321e-07,2.85074960872376e-07,1.17964389886265e-07,3.2351904204309e-08,9.01601473887837e-08,1.70204020493643e-07,3.10148862339512e-08,3.29186657404277e-07,3.70284862867455e-08,2.01809220948907e-07,2.32510587731582e-07,2.78339685169883e-07,2.99366984082418e-07,3.69604673383512e-07,1.37465392129327e-07,5.2125150291445e-08,1.84012748819713e-07,5.21811951032426e-08,2.71961442253896e-07,2.27642839039755e-07,2.6724581856392e-07,2.59297728612288e-07,2.54274835939192e-07,2.58695260944358e-07
2.73658344193605e-07,4.10177705336972e-07,2.76416883579697e-07,5.18672304405283e-08,3.77202886338857e-08,9.70953626370625e-08,1.35290629739908e-07,3.34412962984336e-07,1.50876071264271e-07,4.18166628108503e-08,2.91518781186506e-07,2.4949742606827e-07,1.76083364984924e-07,3.00194199894575e-08,4.71251655897701e-08,6.99751422601613e-08,2.08848151643623e-07,3.84844809187168e-07,3.36021581055705e-07,1.42652782522077e-07,1.5150472691758e-07,2.67368917001235e-07,2.68203608030778e-07,1.67512627939653e-07,3.03378977845002e-08,5.7720241191002e-08,2.28523519272458e-07,3.82275200629589e-08,3.26510080611639e-07,3.62115965397882e-08,1.7916745926067e-07,2.54783935296467e-07,2.93877903350027e-07,3.1003381965847e-07,3.79795694824715e-07,1.90950955748857e-07,3.54520598246125e-08,1.58360773907931e-07,7.61420183176667e-08,2.7077176966216e-07,2.14146405004193e-07,2.83448885865295e-07,2.80492526395665e-07,1.97991003727771e-07,2.09872863674777e-07
2.47487012622438e-07,4.1386028679479e-07,2.51894052574684e-07,4.76417171997644e-08,8.13184162334047e-08,1.5497461390927e-07,9.97229190828147e-08,3.26101614421823e-07,1.98327774491319e-07,6.38710443663205e-08,2.69476328334387e-07,2.88968230020442e-07,2.13446472101871e-07,5.71870208990655e-08,5.80929787792187e-08,3.95799084581924e-08,2.50426678404321e-07,4.11262985804172e-07,3.30415686846709e-07,1.14917917564331e-07,1.25379403456617e-07,2.64645397597083e-07,2.47292923442268e-07,2.10419938407968e-07,5.90355714092232e-08,5.54726269614937e-08,2.74932638332292e-07,7.18764160413381e-08,3.19043487012047e-07,2.9626718623949e-08,1.54139156933964e-07,2.67393561956533e-07,2.7334670130837e-07,2.80354387522547e-07,3.59064807629084e-07,2.37614474138399e-07,5.53142840682457e-08,1.11236951533122e-07,1.12190334936249e-07,2.69064878225822e-07,1.96091112164784e-07,2.6499009213148e-07,2.66963254328153e-07,1.1104948786841e-07,1.24058950430626e-07
2.21329007156951e-07,4.17364420327081e-07,2.27415678970411e-07,6.13130742205887e-08,1.27928335348996e-07,2.10702153559198e-07,6.63201844640877e-08,3.18145651865525e-07,2.43461405647302e-07,9.65682447271201e-08,2.47297405038122e-07,3.1854349691914e-07,2.41649621708521e-07,8.10107924056694e-08,8.31993996356938e-08,2.10658334469015e-08,2.82294955654203e-07,4.28183927474273e-07,3.24865701541938e-07,9.03008670478413e-08,1.02017680962822e-07,2.59181158811316e-07,2.26810099376318e-07,2.44057746766724e-07,8.4145223422235e-08,7.09527522728215e-08,3.10436755959761e-07,9.99494508420925e-08,3.10302734844507e-07,2.2223161874777e-08,1.31736313743884e-07,2.74881190065678e-07,2.37302680821588e-07,2.3495835130174e-07,3.25534667769278e-07,2.73586151796119e-07,8.00139769466716e-08,7.03710212667316e-08,1.42887789032178e-07,2.67316706593972e-07,1.79737783071966e-07,2.32081393203359e-07,2.38651730179018e-07,6.55686831538645e-08,6.88315462367805e-08
1.94423530404372e-07,4.20335619212973e-07,2.00913760424991e-07,1.00137927400883e-07,1.74064558732633e-07,2.60113623770632e-07,3.8193980423046e-08,3.10837798819194e-07,2.83197608630173e-07,1.41853860901147e-07,2.20811825773657e-07,3.21424912685529e-07,2.47485149945592e-07,9.4447251015071e-08,1.29565716283296e-07,2.23333553810027e-08,2.88741134944853e-07,4.17667783578924e-07,3.18853311300095e-07,6.94651690520193e-08,8.16405108002494e-08,2.42497574273987e-07,2.02052219458421e-07,2.54155295112664e-07,9.84730253069399e-08,1.20972994823361e-07,3.18684454649692e-07,1.15120847125523e-07,2.97187294981103e-07,5.78600211296873e-08,1.09568197369392e-07,2.65747856777528e-07,1.64624402276084e-07,1.51573247503799e-07,2.59818296944437e-07,2.84475319184062e-07,1.15688440231826e-07,7.71951806028963e-08,1.63300774205971e-07,2.65285065725859e-07,1.59180842757456e-07,1.62309331460471e-07,1.69442659200829e-07,1.47172776202046e-07,1.25049513849428e-07
1.67440771527484e-07,4.23210191267084e-07,1.74211398662841e-07,1.38132141011445e-07,2.18899452741545e-07,3.08053910844254e-07,1.44829938624631e-08,3.03751068394219e-07,3.21684775708252e-07,1.8610375449909e-07,1.93886447787611e-07,3.19525312676086e-07,2.48847646351633e-07,1.05127009166635e-07,1.75182003723106e-07,2.38656897419606e-08,2.90626122986804e-07,4.02544004692912e-07,3.13019681151035e-07,4.97049406224322e-08,6.22086783423758e-08,2.24282666529285e-07,1.77022674439376e-07,2.60042648824507e-07,1.10188369076234e-07,1.70842297742663e-07,3.2254618126549e-07,1.27646231313961e-07,2.83986928207781e-07,9.86828734445899e-08,8.81029383251597e-08,2.54279715512825e-07,9.10486630475252e-08,6.95751182561039e-08,1.90840846617921e-07,2.91681017956139e-07,1.50456843304803e-07,9.72630193720996e-08,1.82449647521318e-07,2.63059161214401e-07,1.38618620182319e-07,9.12835431347882e-08,9.82752660654234e-08,2.35862001495173e-07,1.93817089034429e-07
1.40111472003859e-07,4.25417836251903e-07,1.46538009616124e-07,1.68054581628484e-07,2.54055506151449e-07,3.45575607588434e-07,2.63244926027962e-08,2.98041198982812e-07,3.51790962359347e-07,2.2101686660517e-07,1.64532557661917e-07,2.90098671824144e-07,2.26805794101097e-07,1.00559621194975e-07,2.11431654403053e-07,2.75611466590062e-08,2.65621072890751e-07,3.59724075930933e-07,3.07792924065651e-07,3.65554769710256e-08,4.811504753849e-08,1.96220066599941e-07,1.50165362888231e-07,2.39633724000022e-07,1.05618194576104e-07,2.11095325816512e-07,2.95560092292895e-07,1.21883766811663e-07,2.70126758250079e-07,1.4949256134335e-07,7.07642500383914e-08,2.2659564230351e-07,9.53004807857288e-08,1.07057629847815e-07,1.2016227286304e-07,2.6867313257624e-07,1.74532948515509e-07,1.5817460818457e-07,1.82702399552713e-07,2.61226367482382e-07,1.17734974147378e-07,9.26557637980969e-08,9.56948413324473e-08,2.78639226075796e-07,2.36571679743174e-07
1.12458258599888e-07,4.27437377749624e-07,1.17971557171409e-07,1.95635685766226e-07,2.86698752291048e-07,3.80351485031117e-07,4.1779183035331e-08,2.92722373675164e-07,3.79653290569429e-07,2.54064775542999e-07,1.33379222915973e-07,2.53208328921769e-07,1.97616852879135e-07,9.23828199630358e-08,2.46590329698346e-07,3.02528101506647e-08,2.33463223301453e-07,3.08933768498414e-07,3.0285140700882e-07,2.3924832712098e-08,3.41595417571488e-08,1.64304087491714e-07,1.21261120038891e-07,2.12289314353219e-07,9.72705715825978e-08,2.5123285211764e-07,2.60172832410468e-07,1.12020265052058e-07,2.56449343290923e-07,2.05177526259893e-07,5.27976616279377e-08,1.93273368484783e-07,1.29347050232091e-07,1.80422065409499e-07,5.32756573024732e-08,2.37628045335168e-07,1.99305674445142e-07,2.28785165061183e-07,1.77841833838227e-07,2.5928095664204e-07,9.41854730730745e-08,1.22470541800917e-07,1.21068330391555e-07,3.04415406133623e-07,2.65532623629498e-07
8.5001615521148e-08,4.28962025997487e-07,8.97523852691521e-08,2.16510877512303e-07,3.1126514967456e-07,4.06531956419943e-07,5.57564754424877e-08,2.88691116543604e-07,4.00624243511985e-07,2.78636581785364e-07,1.0249497126648e-07,2.03138745474742e-07,1.58090114278165e-07,7.60688209171445e-08,2.72375201347491e-07,2.70345392758424e-08,1.88338433821733e-07,2.45676639221453e-07,2.99009609737089e-07,1.62913964058366e-08,2.44037430276141e-08,1.29374196889973e-07,9.34178649882767e-08,1.72254128327933e-07,8.04694633884245e-08,2.80254154872466e-07,2.11201874999531e-07,9.27491711918006e-08,2.45327278530148e-07,2.51927240805073e-07,3.90765682412144e-08,1.54404561639666e-07,1.8643615572525e-07,2.57470246509395e-07,5.78561377596455e-08,1.93929641748039e-07,2.15045115554656e-07,2.84214822912162e-07,1.6240730015386e-07,2.57875200433968e-07,7.35371177818696e-08,1.75500196393118e-07,1.71391379857548e-07,2.7939952684388e-07,2.46880609797063e-07
5.72025297151767e-08,4.30018007052546e-07,6.03341759477362e-08,2.31175936646826e-07,3.2869859121205e-07,4.25098643881108e-07,6.70894635166344e-08,2.8578070522846e-07,4.15504259850164e-07,2.964970073061e-07,6.89867183511122e-08,1.41132690077618e-07,1.07180015136305e-07,5.39035866003985e-08,2.91715207608394e-07,2.01392180304596e-08,1.31462558728264e-07,1.69453758449158e-07,2.96088446288264e-07,9.70910308205962e-09,1.50753270118907e-08,8.81008177578895e-08,6.24881311691297e-08,1.20208613152252e-07,5.6932776323999e-08,3.02692635772046e-07,1.46516244669494e-07,6.55247569935637e-08,2.36421970356843e-07,2.89636796051567e-07,2.48607189565936e-08,1.05541119322723e-07,2.48768430578529e-07,3.29181792399716e-07,1.02990096457868e-07,1.33780624377513e-07,2.27452783320917e-07,3.29031346296876e-07,1.31692097368293e-07,2.56866738344404e-07,4.87704963133751e-08,2.36130143338967e-07,2.32440744649578e-07,2.08737996224348e-07,1.85540167013465e-07
3.32682304989914e-08,4.30827757275275e-07,3.53385329119376e-08,2.42328936637047e-07,3.41926505581299e-07,4.39163935601935e-07,7.56614960449912e-08,2.83606016402869e-07,4.26739520033376e-07,3.09985250605414e-07,4.08522318679057e-08,8.58578557771889e-08,6.39070297656396e-08,3.32512505398705e-08,3.06299426805793e-07,1.297694090144e-08,8.05283779954933e-08,1.02590273217038e-07,2.9398541936722e-07,4.98304217029702e-09,8.44533022775693e-09,5.32197344583521e-08,3.71393222519489e-08,7.39387094070721e-08,3.53868218527518e-08,3.19542236601536e-07,9.05394934154397e-08,4.09182264982947e-08,2.29845027638207e-07,3.18843380827564e-07,1.43970187870312e-08,6.45227580645104e-08,2.96851638902956e-07,3.84311331775578e-07,1.3903399438755e-07,8.30473299796215e-08,2.36534269618644e-07,3.6314112640993e-07,1.0129805475892e-07,2.56024104661224e-07,2.9738750708838e-08,2.82524593957359e-07,2.77727390847931e-07,1.39643996393208e-07,1.25100465190131e-07
2.99121449505647e-08,4.30885284691991e-07,3.18624239296157e-08,2.43167816309245e-07,3.42901193346555e-07,4.40229860538468e-07,7.6328939998353e-08,2.83423587248837e-07,4.27621473082223e-07,3.10954195651585e-07,3.67752525069741e-08,7.73890868185869e-08,6.40409514851112e-08,2.99840161280841e-08,3.07433969095102e-07,1.17257796590219e-08,7.17499956974129e-08,9.26719194810977e-08,2.93763117823781e-07,4.48001470451968e-09,7.76679227200811e-09,4.80233628342472e-08,3.37503783142669e-08,6.66111595340854e-08,3.18932486947497e-08,3.20588169863714e-07,8.17624135701905e-08,3.68000441205744e-08,2.29137034055021e-07,3.20790816395766e-07,1.32074251333933e-08,5.86919795544882e-08,3.00537187605515e-07,3.88329973133388e-07,1.42221202072128e-07,7.64750193731022e-08,2.36621848752683e-07,3.65556299489086e-07,6.38939548884401e-08,2.56226857650383e-07,2.6564902541585e-08,2.85437505594704e-07,2.76568716431454e-07,1.27095320084968e-07,1.14212274785927e-07
3.32406330741717e-08,4.30829672940206e-07,3.52394083914625e-08,2.42319688245403e-07,3.41928438233977e-07,4.39173849356429e-07,7.56485401047741e-08,2.83620190385787e-07,4.26744414770739e-07,3.10066305085595e-07,4.02759846368583e-08,8.58454185671099e-08,7.70851207129454e-08,3.35157305409179e-08,3.06791935797377e-07,1.32926942659703e-08,7.85775576229129e-08,1.02676781667908e-07,2.94051459904139e-07,4.55261057144381e-09,8.18619446135096e-09,5.25237394917126e-08,3.69531541007137e-08,7.34943074644692e-08,3.53959046136865e-08,3.19869133572519e-07,8.95849562665772e-08,4.0560973304688e-08,2.29810334478859e-07,3.18561981035922e-07,1.4073523076911e-08,6.43310183086342e-08,2.96580238347193e-07,3.83940418374635e-07,1.38794387728747e-07,8.47052530032075e-08,2.36499624814752e-07,3.63612488687623e-07,2.87947787425132e-08,2.56351680762875e-07,2.76303812079608e-08,2.81414916083538e-07,2.68654782109381e-07,1.40720005614164e-07,1.26678664683281e-07
5.71684080695376e-08,4.3002169491231e-07,6.02117824812014e-08,2.31160444631832e-07,3.28705874622863e-07,4.25121493558088e-07,6.70708672995755e-08,2.85806306815276e-07,4.15517358003824e-07,2.9665945326488e-07,6.83010776256626e-08,1.41109673350366e-07,1.22368531187186e-07,5.42218781491303e-08,2.9265434768844e-07,2.04974898148344e-08,1.29196876551118e-07,1.69507134947233e-07,2.96212589093615e-07,9.27356383843752e-09,1.47728925774844e-08,8.72714392891395e-08,6.22626308802789e-08,1.19704981393303e-07,5.69482065822514e-08,3.03310440402e-07,1.45419151021701e-07,6.51290834760063e-08,2.36340033195001e-07,2.89146249594209e-07,2.44910233760516e-08,1.05315057535473e-07,2.48317626971762e-07,3.28552685047507e-07,1.02729953789459e-07,1.355271491256e-07,2.273839527184e-07,3.29917023606127e-07,5.666717009531e-08,2.57447132843103e-07,4.63275758711625e-08,2.34145704742907e-07,2.16931236695447e-07,2.09343373009415e-07,1.86438598149138e-07
8.49668772578727e-08,4.28967721039232e-07,8.96271775246485e-08,2.16490164429171e-07,3.11278520784072e-07,4.06567482346056e-07,5.57328745179638e-08,2.88728872653577e-07,4.00646493023178e-07,2.7888199403157e-07,1.01825554891187e-07,2.0309630580627e-07,1.72619573339707e-07,7.63840568106846e-08,2.73739748126263e-07,2.73586151069222e-08,1.86184364611449e-07,2.45649011144902e-07,2.99200377777069e-07,1.58508835643363e-08,2.40994725438209e-08,1.28545413453852e-07,9.319470213942e-08,1.71795393676896e-07,8.04869157570979e-08,2.81157708894626e-07,2.1016049242909e-07,9.23984520640234e-08,2.45196563852167e-07,2.51246705735183e-07,3.87322771259841e-08,1.54184089683402e-07,1.85838868817125e-07,2.56620932126151e-07,5.7681666890221e-08,1.95327338799303e-07,2.14939938908616e-07,2.85527957019814e-07,1.06382436683613e-07,2.58703318504717e-07,7.1154364369586e-08,1.72676750752428e-07,1.50617746378639e-07,2.79059187841307e-07,2.46428679302857e-07
1.1242496052166e-07,4.27445376558448e-07,1.17849254336209e-07,1.95614723751768e-07,2.8672240362881e-07,3.80401072930074e-07,4.17573894338153e-08,2.92770737139974e-07,3.79689597658613e-07,2.54388662560519e-07,1.32751475513917e-07,2.53127603685737e-07,2.11093220328064e-07,9.26704039361792e-08,2.48291702033686e-07,3.0520635904878e-08,2.31479806949168e-07,3.08806728420317e-07,3.03105323778555e-07,2.34362811668343e-08,3.38672758302239e-08,1.63498640843339e-07,1.21058415532837e-07,2.11868496124644e-07,9.72784245259293e-08,2.52354218535937e-07,2.59227163066116e-07,1.11718760695172e-07,2.5627069874631e-07,2.04422025678152e-07,5.25085848787025e-08,1.93076262861007e-07,1.28847985281799e-07,1.79688281319162e-07,5.3259466801681e-08,2.38591525954045e-07,1.99160380851075e-07,2.30427402560232e-07,1.48159792811951e-07,2.60289946518855e-07,9.19439518110192e-08,1.202327242798e-07,1.0505424454889e-07,3.0344954603655e-07,2.64149824436575e-07
