x,y,z,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.00684895467692317,0.183268756292258,0.00179589236662841,4.47526578162632e-07,4.05395832162008e-07,4.35940398227108e-07,4.11797772214307e-07,4.03012252539038e-07,4.28653522191886e-07,3.97150094838943e-07,4.22557510417114e-07,3.13738465707718e-07,3.88073623398878e-07,3.5156112795917e-07,4.1358913341409e-07,2.00476427294505e-07,3.64401181706285e-07,3.78610106260683e-07,3.42096795049826e-07,3.51871627168955e-07,3.83922025070108e-07,2.99918528993083e-07,2.83890887697119e-07,3.36468728569496e-07,3.61083620384761e-07,2.90027448698012e-07,3.71211958248e-07,2.92585821939761e-07,3.74359723883303e-07,3.34168258478077e-07,2.63508463299997e-07,3.05089109008744e-07,2.04768117458459e-07
0.00729696523931935,0.174515131576253,0,4.0687834103707e-07,4.11396002486141e-07,4.02617341427328e-07,3.15333884446393e-07,2.96200162592785e-07,4.12293377518662e-07,3.02971758800844e-07,4.02039982642436e-07,1.49016969380283e-07,3.0389202396841e-07,1.89577112091038e-07,4.0770302519106e-07,2.35911817170282e-07,2.42641408033171e-07,3.0886925380206e-07,1.82665509521369e-07,3.70694891918931e-07,3.47741322946755e-07,7.98939313582567e-08,6.50520842533724e-08,1.94914727985368e-07,2.78624527596084e-07,7.33003525228131e-08,3.44225267760007e-07,9.16780207429605e-08,3.5452704896902e-07,2.05885515562311e-07,2.45814229404787e-07,1.26994069069054e-07,8.16839528801669e-08
0.00742058659600931,0.0154061774657952,0.00355,4.07023429596761e-07,4.10678453384216e-07,4.02371621865552e-07,3.1616008874822e-07,2.9713251679057e-07,4.11457583848691e-07,3.03128621997374e-07,4.02122867700904e-07,1.50750995985598e-07,3.02985651479917e-07,1.93535678304064e-07,4.0622097179967e-07,2.34979537210713e-07,2.43822238759358e-07,3.09968629800412e-07,1.83244111195002e-07,3.68741736849272e-07,3.46260970611941e-07,8.11313824324394e-08,6.65636325814495e-08,1.97059484228896e-07,2.78699612025961e-07,7.45989037987901e-08,3.42504636710041e-07,9.31981661220101e-08,3.51194509968766e-07,2.07363535722705e-07,2.41457436971047e-07,1.2785583940968e-07,8.00665850275031e-08
0.00765503464487692,0.015746761322458,0,4.05110604830874e-07,4.09861381758467e-07,4.00178717936181e-07,3.12350741184468e-07,2.92930418388992e-07,4.09232613464572e-07,2.98942401463515e-07,3.99675183771285e-07,1.4474883879975e-07,2.98720784202349e-07,1.87281451259557e-07,4.03565487889813e-07,2.34642384895244e-07,2.3837636278244e-07,3.05585574687534e-07,1.76815581430792e-07,3.6640072721453e-07,3.42275328039722e-07,7.4163914103293e-08,6.05311910428901e-08,1.90794430282875e-07,2.7361769242753e-07,6.79964905988292e-08,3.38100463597818e-07,8.61123648673164e-08,3.46984686844324e-07,2.01177340059615e-07,2.3838505546164e-07,1.2070223390027e-07,8.65954938511624e-08
0.00777051500270774,0.174406533727166,0.00355,4.0568188213032e-07,4.09219436606345e-07,4.00325211413002e-07,3.14000398395704e-07,2.94786349513903e-07,4.0869495691846e-07,3.00743405333196e-07,3.98366135601709e-07,1.47529128422539e-07,3.00770802750363e-07,1.8752392131214e-07,4.02520276057449e-07,2.32848878048816e-07,2.39554284895231e-07,3.04721758471193e-07,1.80102655793968e-07,3.6457507419125e-07,3.41920472651011e-07,7.78779101446559e-08,6.34350791026946e-08,1.91666460836271e-07,2.73721559027704e-07,7.14302280177692e-08,3.36812283242028e-07,8.9233528799017e-08,3.4717895854749e-07,2.01909059974306e-07,2.40823875557644e-07,1.23608730810429e-07,8.32026223752945e-08
0.00926952797326968,0.0760598551365798,0.00355,1.02443949704058e-07,4.42189848915627e-07,1.09995396378765e-07,2.07127846085211e-07,3.04615220176046e-07,3.10508015643917e-07,2.75240463155073e-07,1.27099539087792e-07,2.38956826451559e-07,2.74356035942858e-07,2.22914340107443e-07,3.29600077260502e-07,1.61016063116388e-07,1.36750571028321e-07,2.88294202027537e-07,2.57309912759543e-07,2.86789697171291e-07,5.56523719296603e-08,1.52347211409834e-07,2.18546429192863e-07,2.4238572468466e-07,2.30345534579264e-07,1.49976280562657e-07,2.82868528472581e-07,1.19111409730447e-07,5.90228197286139e-08,2.50171950113713e-07,2.53682769314962e-07,6.66202262883025e-08,3.59350620537769e-07
0.0093916398567827,0.026898095468258,0.00355,3.50724415846769e-07,4.11395986118753e-07,3.50750024056795e-07,1.91125801153869e-07,1.57862996609062e-07,3.79030105845832e-07,1.74748614751363e-07,3.59882059132571e-07,6.20787844540311e-08,1.8262875338098e-07,3.10260190695335e-08,3.79421548527429e-07,2.62279017855179e-07,8.69304224185287e-08,1.97686930893636e-07,3.91383416949581e-08,3.63406559170803e-07,2.76293279103312e-07,1.81399652679485e-07,2.01130485807099e-07,2.84366721687084e-08,1.54415912204197e-07,1.89490380248345e-07,2.83806743507529e-07,1.4989080258034e-07,2.90827028886157e-07,3.6697781222216e-08,1.84746808119204e-07,9.17800992119756e-08,2.76067095769511e-07
0.00957278629666526,0.0271665558209668,0,3.49215336773229e-07,4.10757105272009e-07,3.49015163282215e-07,1.88236756263948e-07,1.54690610211675e-07,3.77297288328003e-07,1.71579686782963e-07,3.57912669150943e-07,6.5691490997135e-08,1.79391698092298e-07,3.26795119857489e-08,3.77294035544625e-07,2.61756948156396e-07,8.32475755180659e-08,1.94311738944238e-07,4.18857585311126e-08,3.6127569543436e-07,2.732017622281e-07,1.85602591075231e-07,2.05231283281595e-07,2.79269547967647e-08,1.50767255300335e-07,1.93539289926042e-07,2.80478334040849e-07,1.53710890786826e-07,2.87382477065069e-07,3.38889659826629e-08,1.82085127682504e-07,9.53639019484492e-08,2.78085716235683e-07
0.00959556222298319,0,0,4.73727882164103e-07,3.85913850060894e-07,4.47717489636769e-07,4.85987373869211e-07,4.84626424915357e-07,4.18547824161686e-07,4.59568094094571e-07,4.14470457440973e-07,4.50598554261756e-07,4.30259437241301e-07,4.83253007389798e-07,3.84464805210213e-07,1.49424261429016e-07,4.46693629539701e-07,4.03166408281938e-07,4.55602460699819e-07,2.94515810411895e-07,3.71577341163666e-07,4.9051169388867e-07,4.81253910013444e-07,4.27195649965725e-07,3.88485739715166e-07,4.75180739194915e-07,3.45871007572798e-07,4.51056858675301e-07,3.35094334995476e-07,3.98525168359298e-07,2.31469251862661e-07,4.24996797765129e-07,4.43840191215767e-07
0.00959556222298319,0,0.00355,4.73726122201341e-07,3.85913583549258e-07,4.47713154056434e-07,4.8598957799846e-07,4.84625547185852e-07,4.18547997391084e-07,4.59560534717843e-07,4.14463982838802e-07,4.50618202464318e-07,4.30245610451454e-07,4.83267683835211e-07,3.84466536112726e-07,1.49420717024353e-07,4.4669642271185e-07,4.03148068727963e-07,4.55595891085242e-07,2.94516083052498e-07,3.71577869923943e-07,4.90586411356968e-07,4.81331779120052e-07,4.27180860372772e-07,3.8848176374597e-07,4.75239930205943e-07,3.45890857872549e-07,4.51095649082728e-07,3.35097417961671e-07,3.98505185306873e-07,2.31460796534412e-07,4.25018950471683e-07,4.44048453807663e-07
0.00959556222298327,0.19,0,4.7377754958453e-07,3.85963994172409e-07,4.47767798055035e-07,4.86014530584766e-07,4.84646134249271e-07,4.1857739388231e-07,4.59939829569854e-07,4.13238766728508e-07,4.49999789574206e-07,4.3327833711002e-07,4.7912987394e-07,3.83733117150356e-07,1.49374543524445e-07,4.45589105628979e-07,4.00927740672196e-07,4.55544600927263e-07,2.94133869511076e-07,3.7124881898909e-07,4.91374181707006e-07,4.80620512175642e-07,4.23915915477412e-07,3.88416684510778e-07,4.75793490622891e-07,3.43749475595769e-07,4.50505991898583e-07,3.35802473789539e-07,3.98400977900573e-07,2.34082946983079e-07,4.26228197837688e-07,4.45848226932689e-07
0.00959556222298327,0.19,0.00355,4.73780235635098e-07,3.8596436321353e-07,4.4777439605496e-07,4.86014047991097e-07,4.84650922154839e-07,4.18578724930652e-07,4.59954946893909e-07,4.13249100776227e-07,4.49990398253803e-07,4.33304019841383e-07,4.79127892403307e-07,3.83735629254082e-07,1.4938200440007e-07,4.45601062020102e-07,4.00963312809499e-07,4.55579151502587e-07,2.94141912949298e-07,3.71262852132132e-07,4.91334929245006e-07,4.80578400195611e-07,4.23966435462923e-07,3.88448650965666e-07,4.75778669925468e-07,3.43747620437604e-07,4.50518166898767e-07,3.35821726238124e-07,3.98467345291827e-07,2.34119323040416e-07,4.26263358125697e-07,4.45714155473408e-07
0.00964150457136815,0.0640761629962755,0.00355,1.65412299046209e-07,4.35776906051206e-07,1.75363329398615e-07,1.43519020502716e-07,2.28579659606742e-07,3.2031286908931e-07,1.97466570399588e-07,1.98893729562861e-07,3.20877283553752e-07,1.90137871737738e-07,2.94487879049063e-07,3.37669162773342e-07,2.34175972248782e-07,1.71759214757727e-07,1.90992949315973e-07,3.36996484758984e-07,3.14128337989109e-07,9.83729824573325e-08,7.8267559285345e-08,5.02016979565592e-08,3.1143024822023e-07,1.69727640976563e-07,8.76911280448202e-08,2.59594966467724e-07,9.15996759595545e-08,1.07750018179844e-07,3.13085208788749e-07,1.41357149533072e-07,1.01272247218744e-07,2.92491643302123e-07
0.0096422879748411,0.0397073318768409,0.00355,2.8885495699512e-07,4.20567353658516e-07,2.95647099432406e-07,6.13480679326655e-08,2.12021465548097e-08,3.56349661522995e-07,3.91440403331248e-08,3.16020012055352e-07,2.31175737355281e-07,5.14075336217233e-08,1.89917157937483e-07,3.65988228082662e-07,2.85165151503512e-07,6.15149797574553e-08,6.89266691074375e-08,2.15646832084901e-07,3.63392401352577e-07,2.12650976316413e-07,3.08003987308139e-07,3.19377561189631e-07,1.78993674255602e-07,3.19896892939092e-08,3.1990549804643e-07,2.56363974297506e-07,2.80416375591777e-07,2.33244907155392e-07,1.59107755824835e-07,1.01604346931968e-07,2.22352455709665e-07,2.35931835773833e-07
0.00966472528497963,0.0882539261045156,0.00355,3.76497152645317e-08,4.42803855752279e-07,4.05490132227662e-08,2.41731024023074e-07,3.45244738189186e-07,3.00951945892584e-07,3.16682661656944e-07,4.69125447810803e-08,9.59212735023689e-08,3.19209554379171e-07,9.08619095393017e-08,3.18718062582722e-07,6.21112759821138e-08,5.64682918155208e-08,3.39762351439165e-07,1.03487741129798e-07,2.61043270845669e-07,1.89062020661853e-08,3.01983972147622e-07,3.8596337570091e-07,9.82350120085912e-08,2.57044859621674e-07,3.04904349737113e-07,2.91667226657099e-07,2.58507351942477e-07,1.8908773526271e-08,1.03028743755296e-07,3.15819129159513e-07,1.79859981362602e-07,1.7500584430351e-07
0.00983779767058283,0.0397050275020887,0,2.88643817683906e-07,4.19630968012844e-07,2.95048616238364e-07,6.13359981113554e-08,2.1235200118707e-08,3.54973498341036e-07,3.91166113159843e-08,3.14902589229845e-07,2.30906829084026e-07,5.12768709826851e-08,1.89749534713506e-07,3.63916241652575e-07,2.83845029378825e-07,6.16895725479377e-08,6.86687046497917e-08,2.14922383631086e-07,3.60801778627464e-07,2.10964669571615e-07,3.07803870483471e-07,3.19194659931487e-07,1.7816381310037e-07,3.16634257189156e-08,3.19363243932079e-07,2.53497662005015e-07,2.797107019904e-07,2.30964490136724e-07,1.58059936545479e-07,1.00970948543463e-07,2.21581357537143e-07,2.36015063554927e-07
0.00985681649932201,0.150558366465589,0,2.89905741636963e-07,4.19384016646569e-07,2.96131364071107e-07,6.37604096130165e-08,2.24129853096937e-08,3.55312916221965e-07,4.18657724529763e-08,3.15550567963411e-07,2.27712908955308e-07,5.25014295417377e-08,1.86745134970522e-07,3.65003127235733e-07,2.82715664598385e-07,5.92211587916498e-08,7.11110704312474e-08,2.10644024184344e-07,3.61063377006975e-07,2.1251442962202e-07,3.07331078068947e-07,3.17785869858091e-07,1.73822091688535e-07,3.2659724401233e-08,3.18699069790119e-07,2.55774151724514e-07,2.77884639166658e-07,2.33327133047425e-07,1.55865272444444e-07,1.03957483005259e-07,2.20730455176202e-07,2.41364117938391e-07
0.00987880261064855,0.162698821487627,0.00355,3.48193724706625e-07,4.09452876451612e-07,3.47387993923035e-07,1.86728851725515e-07,1.53135615609717e-07,3.74950733713711e-07,1.70106293018825e-07,3.55009492338061e-07,6.70530397579483e-08,1.76949303878982e-07,3.40687372401819e-08,3.74562163057573e-07,2.594084015474e-07,8.08636710365827e-08,1.91059145818307e-07,4.23459459110908e-08,3.57557170350291e-07,2.70025690288398e-07,1.87003347043868e-07,2.06027150856434e-07,2.76283909831792e-08,1.47142310331595e-07,1.94682647390127e-07,2.76913117214308e-07,1.54563870879882e-07,2.84316229995485e-07,3.18567857604926e-08,1.81658456326153e-07,9.71997106934678e-08,2.79283086076156e-07
0.00992788114418863,0.0395350883743407,0.00173812399439985,2.89244301134615e-07,4.1898894181615e-07,2.95393252957723e-07,6.04197650781471e-08,9.0930127991829e-09,3.54385151617861e-07,3.59608345091634e-08,3.14843568074284e-07,2.28414727593871e-07,4.94392591953758e-08,1.869954805973e-07,3.62686137517873e-07,2.82985576117816e-07,5.80129542704415e-08,6.76658283963933e-08,2.11544267450307e-07,3.59125008602616e-07,2.10356114075601e-07,3.07902750871529e-07,3.19582211049716e-07,1.74464373386269e-07,2.79794060416278e-08,3.19225921248542e-07,2.51240878827761e-07,2.79206837977266e-07,2.2987366914015e-07,1.53712524520174e-07,1.01027470198836e-07,2.20582359484562e-07,2.38011808841933e-07
0.00996041608029292,0.162817743575395,0,3.48642800880458e-07,4.08960074420366e-07,3.47558144364934e-07,1.87961834664919e-07,1.54545562718907e-07,3.74554704405832e-07,1.71255570374501e-07,3.54782130596643e-07,6.52956860963702e-08,1.77878640170711e-07,3.31223542236903e-08,3.73749856395717e-07,2.58472500163083e-07,8.20588460514282e-08,1.91713736184037e-07,4.09684917990276e-08,3.56323070238231e-07,2.69673683760756e-07,1.85074617482264e-07,2.04094964546415e-07,2.75399791386906e-08,1.47742454019987e-07,1.92649576873881e-07,2.75930433056996e-07,1.52678698165651e-07,2.8354845413386e-07,3.2689098554404e-08,1.81521278523117e-07,9.558592202651e-08,2.78273222496413e-07
0.0100921113504662,0.0520680438283171,0.00355,2.26810799564076e-07,4.27002795935288e-07,2.36157668054814e-07,5.57404830514628e-08,1.24055562950663e-07,3.33703727338563e-07,9.33411305012452e-08,2.60350554735126e-07,3.20663570372378e-07,8.10673743990657e-08,2.85545167122489e-07,3.47271290907549e-07,2.7429385249421e-07,1.47564856431963e-07,7.00203847576201e-08,3.2237589672825e-07,3.39259258330554e-07,1.48745988944757e-07,2.54703788521643e-07,2.46007465405337e-07,2.87831088188331e-07,8.40508444787346e-08,2.67607579274511e-07,2.43226208912046e-07,2.4602506346144e-07,1.64669328540774e-07,2.77264284639508e-07,2.29964884898767e-08,2.15299940223616e-07,5.36729501836949e-08
0.0103006690267457,0.150176877019103,0.00355,2.87535181437657e-07,4.17550915476423e-07,2.93047698495074e-07,6.00999398778153e-08,2.08288869366712e-08,3.51564638004593e-07,3.81602656405026e-08,3.11565938709019e-07,2.31217804279998e-07,4.84188516586141e-08,1.90561519697192e-07,3.59923087035864e-07,2.80017246450744e-07,6.30082425703216e-08,6.66052789154527e-08,2.13681083094456e-07,3.54957115858375e-07,2.06809367577888e-07,3.07959068218859e-07,3.18004399265332e-07,1.76530932846048e-07,2.88374407474136e-08,3.18679237708421e-07,2.48817944332643e-07,2.77832066700579e-07,2.26299735800154e-07,1.58271295816219e-07,9.94530641956113e-08,2.21015869114578e-07,2.36267866652495e-07
0.0104132808580936,0.0517539213902419,0,2.28105900900245e-07,4.25273811085434e-07,2.36895023337937e-07,5.32648151109835e-08,1.2073168016277e-07,3.31941697411956e-07,9.01016821873723e-08,2.6034667312552e-07,3.19085910740495e-07,7.76346902894409e-08,2.83839760981133e-07,3.44299437818201e-07,2.73053857817151e-07,1.46146667961996e-07,6.62040466337011e-08,3.19174282911792e-07,3.35775152910703e-07,1.48032996204924e-07,2.57678039429089e-07,2.49848641611447e-07,2.84022839738382e-07,8.08680876777587e-08,2.70162098123327e-07,2.38566751195271e-07,2.47664529052849e-07,1.63342072164223e-07,2.72451952424988e-07,2.06433405390565e-08,2.15684112529574e-07,4.97321733537718e-08
0.0108536885682197,0.0639802854776859,0,1.65093207168082e-07,4.29959532566605e-07,1.73618729817709e-07,1.42934172603213e-07,2.26247235746518e-07,3.12107587284311e-07,1.94420951538536e-07,1.95212907954074e-07,3.19962322885825e-07,1.85534608664137e-07,2.9349393333771e-07,3.25313374003984e-07,2.29057788349407e-07,1.71321124177569e-07,1.84285986031523e-07,3.31117328625183e-07,2.9905207254995e-07,9.2791973046516e-08,7.94033439225654e-08,5.23770662752261e-08,3.03338442868163e-07,1.62251611477771e-07,8.83666740506905e-08,2.42159691851901e-07,9.14507610830736e-08,1.00070718474645e-07,3.01792120160211e-07,1.32102501635393e-07,9.94059418774773e-08,2.88259645530174e-07
0.0108536885682197,0.0763881712866115,0,1.00044556784921e-07,4.34751684133858e-07,1.06338622468123e-07,2.08411631660101e-07,3.03668600577532e-07,2.99476208541009e-07,2.7266309513873e-07,1.21602457518528e-07,2.34642427227937e-07,2.68920042896908e-07,2.18766666917652e-07,3.13249802934017e-07,1.53913155653991e-07,1.34311784612595e-07,2.79164574290354e-07,2.47954920978816e-07,2.66464540275312e-07,4.98960296321649e-08,1.57145367967667e-07,2.20327027462796e-07,2.31045284414017e-07,2.18208098548524e-07,1.53640665219755e-07,2.60832776065484e-07,1.21829868004865e-07,5.1468035306581e-08,2.35596978716323e-07,2.38554771983837e-07,6.97410204006766e-08,3.5380714702757e-07
0.0108536885682197,0.0887960570955372,0,3.46582127514645e-08,4.3720716513513e-07,3.70398691395066e-08,2.42440152942091e-07,3.44104945697736e-07,2.92749839659846e-07,3.14020625990709e-07,4.24861889929795e-08,8.84851979500539e-08,3.13989291327232e-07,8.38355299107526e-08,3.0655044963225e-07,5.62421329788155e-08,5.20313897699244e-08,3.3115634186495e-07,9.40435770607786e-08,2.46029497066161e-07,1.62934889637384e-08,3.04908514407953e-07,3.85969722681837e-07,8.85383676368099e-08,2.45944878422731e-07,3.06055197509274e-07,2.75098635401948e-07,2.58397687130462e-07,1.58402596018575e-08,9.21005877424536e-08,3.01265351543592e-07,1.80015587961652e-07,1.61014190134962e-07
0.0108536885682197,0.101203942904463,0,3.46317308485615e-08,4.37211560383706e-07,3.69811642101073e-08,2.42430606119901e-07,3.44108971897667e-07,2.92760465812234e-07,3.1401658563881e-07,4.31637936732772e-08,8.92162324434221e-08,3.14667930915263e-07,8.18836455519923e-08,3.06848849259757e-07,5.55428432391151e-08,5.23913117454138e-08,3.31214632937786e-07,9.59229235894259e-08,2.4619931640053e-07,1.54624809953075e-08,3.03835273795072e-07,3.85429292613716e-07,8.93667629971429e-08,2.46741298042702e-07,3.05388517995849e-07,2.757258156015e-07,2.58549000998296e-07,1.61375224415643e-08,9.06195223006542e-08,3.02448959402993e-07,1.80473563384042e-07,1.64645474606109e-07
0.0108536885682197,0.101203942904463,0.00355,3.46278886050939e-08,4.37211526811688e-07,3.6970715676033e-08,2.42434600004537e-07,3.44113160307238e-07,2.9275768366007e-07,3.14019758752159e-07,4.31417163350643e-08,8.90924972370931e-08,3.14668968769618e-07,8.17606436241253e-08,3.06840157756743e-07,5.54830822563813e-08,5.22972344761878e-08,3.31214758057693e-07,9.57587230952169e-08,2.46170875967934e-07,1.54657088212538e-08,3.0396684320951e-07,3.8556353798149e-07,8.91940150942855e-08,2.46717043589615e-07,3.05514526326467e-07,2.75715130117527e-07,2.58656789132029e-07,1.6141753820337e-08,9.04183744951519e-08,3.02437561791295e-07,1.80560908633066e-07,1.6405760453907e-07
0.0108536885682197,0.113611828713388,0,1.0000752287768e-07,4.3476943297718e-07,1.06250107995097e-07,2.08423837070238e-07,3.03692175258499e-07,2.99510971498852e-07,2.72577794260528e-07,1.22128907998155e-07,2.34592369011203e-07,2.70599483427342e-07,2.16304890505977e-07,3.14095335240237e-07,1.52930667454328e-07,1.34074985486785e-07,2.79048205970663e-07,2.48626366371848e-07,2.66890641248612e-07,4.94493621943545e-08,1.55603619147787e-07,2.20137584912381e-07,2.30658943965077e-07,2.19767615847537e-07,1.52843372819422e-07,2.6283029883625e-07,1.22754061743895e-07,5.22312777752003e-08,2.34010935007348e-07,2.40847371973948e-07,7.09242146288801e-08,3.5322337005532e-07
0.0108536885682197,0.113611828713388,0.00355,1.00005450593449e-07,4.3476926202299e-07,1.062442180607e-07,2.08426389792423e-07,3.03694721747327e-07,2.99508882727091e-07,2.72579109613579e-07,1.22116046376392e-07,2.34539473665996e-07,2.70597537960322e-07,2.16250974826541e-07,3.14089550807801e-07,1.52897196875852e-07,1.34031611970734e-07,2.79042280812201e-07,2.48535447800035e-07,2.66875249814084e-07,4.94483908365747e-08,1.55686447817368e-07,2.20223487890291e-07,2.30550502092625e-07,2.19742932075141e-07,1.52929266788925e-07,2.62830794125813e-07,1.22834080618078e-07,5.22315420364691e-08,2.33870665135975e-07,2.40834148018084e-07,7.09967791340782e-08,3.5298606639571e-07
