rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,used f1,used f2,used f3,used f4
401.381330344067,7911484238.38789,884548151.538816,577140126.983969,640097171.503787,714818468.325125,47528212.4951123,0.428974560505626,0.42954302378862,0.390862943232624,f22,f31,f32,f24
401.381330344067,13270985315.225,646844607.194558,577140126.983969,765000475.647564,714818468.325125,47528212.4951127,0.454797563618516,0.422032227846292,0.39793459535638,f22,f31,f32,f33
401.381330344067,5512549124.55579,1109146951.18204,577140126.983969,667592419.913008,714818468.325125,47528212.4951122,0.445838521629165,0.426925657660217,0.394558838650258,f22,f31,f24,f33
401.381330344067,1303817142.44643,599741335.582937,577140126.983969,1044746333.86002,714818468.325125,47528212.4951121,0.454622074276277,0.422296858345112,0.397800437676467,f22,f32,f24,f33
401.381330344067,9366560608.92841,898354179.864884,577140126.983969,368804362.241874,714818468.325125,47528212.4951123,0.458405564533514,0.429667245018739,0.398967436467819,f23,f30,f31,f32
401.381330344067,11557632975.2537,800365733.318563,577140126.983969,300830331.107612,714818468.325125,47528212.4951123,0.454844581312457,0.426616678842556,0.39772119598843,f23,f30,f31,f24
401.381330344067,3136698463.81639,1160345221.12398,577140126.983969,546093708.73392,714818468.325125,47528212.4951123,0.463013121197096,0.43483855307236,0.401561691872403,f23,f30,f31,f33
401.381330344067,9098960405.20213,872310413.251113,577140126.983968,406619055.718492,714818468.325125,47528212.4951122,0.455439632094837,0.426541748954471,0.3977722225152,f23,f30,f32,f24
401.381330344067,4845361055.09625,968406753.006464,577140126.983969,553112517.182559,714818468.325125,47528212.4951124,0.444124062559454,0.419104400733143,0.396151691543779,f23,f30,f32,f33
401.381330344067,5341874524.28519,1005937735.63763,577140126.983969,584202047.84031,714818468.325125,47528212.4951123,0.455978071510858,0.427850702325844,0.399233758403953,f23,f30,f24,f33
401.381330344067,10235254972.1971,921581772.835203,577140126.983969,334552150.476732,714818468.325125,47528212.4951123,0.452765178085823,0.424295629226574,0.396848451455825,f23,f31,f32,f24
401.381330344067,7773350766.77021,1001950324.519,577140126.983969,448666549.925723,714818468.325125,47528212.4951124,0.44686565352235,0.421893639124704,0.397420563565855,f23,f31,f32,f33
401.381330344067,6480302852.47486,1142611184.10095,577140126.983969,483305675.860374,714818468.325125,47528212.4951122,0.452555909185002,0.424407696451447,0.397636792862502,f23,f31,f24,f33
401.381330344067,6648264842.79619,912872930.349591,577140126.983969,552881593.358133,714818468.325125,47528212.4951123,0.448723681298548,0.422783856096973,0.397761885877986,f23,f32,f24,f33
401.381330344067,9631728821.42529,876150962.136076,577140126.983969,414147781.37359,714818468.325125,47528212.4951122,0.457140892457779,0.428642882511738,0.398540789628118,f30,f31,f32,f24
401.381330344067,14417112623.357,591936526.328661,577140126.983969,828694338.668173,714818468.325125,47528212.4951126,0.449060963045849,0.421319927746062,0.395752371223881,f30,f31,f32,f33
401.381330344067,5947744126.09499,1008015229.43414,577140126.983969,660860505.498486,714818468.325125,47528212.4951124,0.459031059162699,0.430816258785466,0.39954046335895,f30,f31,f24,f33
401.381330344067,6729024838.2381,878378989.963391,577140126.983969,648002336.730723,714818468.325125,47528212.4951123,0.44332042249998,0.417986933647165,0.395181647898163,f30,f32,f24,f33
401.381330344067,8211319155.25461,931179206.221215,577140126.983969,552146045.297331,714818468.325125,47528212.4951126,0.446724892193594,0.42167737900968,0.396813271220743,f31,f32,f24,f33
