f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f03,f03 peak N,f21,f21 peak N,f13,f13 peak N,f22,f22 peak N,f1t,f1t peak N
737.009339587194,1,901.695265305835,2,1455.01953820903,3,1645.34831398818,4,1830.65996540461,5,1911.68101613253,6,2425.14012537277,7,2493.71887344746,8,NaN,NaN
767.707324511039,1,916.038787131242,2,1526.25018660713,3,1916.09995135936,5,1899.06766662719,4,2154.00248521499,6,2531.74299653281,7,NaN,NaN,2720.61224454378,8
804.539390027043,1,812.372966403318,2,1476.10124355387,3,1605.48561280441,4,1738.66691404188,5,1896.93890700174,6,2370.33975898859,7,2492.92806258871,8,NaN,NaN
656.106812740285,1,822.760264819475,2,1320.65841144006,3,1513.03704829439,4,1692.70586509548,5,1747.65771713228,6,NaN,NaN,2314.37886990303,8,2269.55543205864,7
653.14650852083,1,697.949351681183,2,1253.43666479964,3,1624.5659779547,5,1478.48829074157,4,1812.44581286401,6,1985.84882618805,7,NaN,NaN,2192.06531633367,8
648.966388034863,1,708.224430750906,2,1180.37253142802,3,1214.05230482325,4,1479.56966162861,6,1422.53314160845,5,1956.10500467712,8,1895.95610129585,7,NaN,NaN
669.019880697267,1,723.787494285892,2,1281.05994165557,3,1456.1037995165,4,1550.11356842628,5,1704.65827466957,6,2138.9125323378,7,NaN,NaN,2200.82322603051,8
636.14395036883,1,872.048093647888,2,1330.96395058935,3,1693.06429364718,4,1745.04088267712,5,1887.12536023463,6,2259.47378269808,7,2376.19386700276,8,NaN,NaN
662.189485019524,1,738.776006955808,2,1289.54052534333,3,1529.7502876701,4,1575.00917506052,5,1757.64171493608,6,2127.6211015926,7,NaN,NaN,2229.40148644706,8
698.180229320421,2,648.573212433574,1,1288.63938328384,3,1520.3925529991,5,1440.43969255144,4,1753.57574645297,6,2002.0514703133,7,NaN,NaN,2090.6020679099,8
615.529916265681,1,718.38391975836,2,1222.66394964978,3,1425.73785267309,4,1512.16103599507,5,1653.11684198064,6,2045.2630012399,7,NaN,NaN,2126.85128792446,8
684.587648405189,1,897.71805123466,2,1362.41824495,4,1299.75008004832,3,1791.33498781972,6,1575.82096807495,5,2360.87654628537,8,2177.24757472758,7,NaN,NaN
798.532336738636,2,736.639794283889,1,1471.18357525126,3,1603.25957325621,4,1613.29062399918,5,1893.31537133695,6,2217.9357353878,7,NaN,NaN,2431.22390163311,8
584.486651101299,1,731.082608893501,2,1203.78355782629,3,1716.20496325691,5,1527.58779052937,4,1874.74965577506,6,2082.30881846827,8,NaN,NaN,2063.22194314624,7
637.762171603537,1,834.273892103645,2,1307.34040450884,3,1718.67299811729,5,1676.75511802166,4,1904.13884457041,6,2152.46699495725,7,2368.52827285432,8,NaN,NaN
732.835041134019,1,881.72531387892,2,1429.34275674907,4,1369.72158948626,3,1814.63807726299,6,1675.62893004254,5,NaN,NaN,2385.37262820442,8,2342.25427896443,7
627.748899994464,1,701.375515924738,2,1245.5531846071,3,1628.05477618531,5,1519.62041995667,4,1830.49913198311,6,2117.54027308644,8,NaN,NaN,2059.67685265405,7
692.125686392946,2,675.770593418766,1,1296.22394330283,3,1586.68593808301,5,1491.71445504465,4,1814.09658397878,6,2080.87144839422,7,NaN,NaN,2127.30088711354,8
796.257187009352,1,851.077638994276,2,1515.26968292798,3,1770.08503063148,4,1792.18044554003,5,2035.34696113304,6,2382.9052932155,7,2624.14040548813,8,NaN,NaN
705.552134266675,1,746.491714429012,2,1353.45025801397,3,1696.44286373835,5,1613.45641957198,4,1919.80871908748,6,2224.16962921283,7,NaN,NaN,2287.10244852102,8
663.63605462217,1,759.790384997382,2,1310.94010784592,3,1557.38064768028,4,1603.97834714869,5,1795.03480739764,6,2161.70840980134,7,NaN,NaN,2279.97378989384,8
642.491866975191,1,807.165811446846,2,1284.71285197849,3,1381.65961025251,4,1674.7598950125,6,1598.91593362175,5,2239.03253006035,8,2165.2130561499,7,NaN,NaN
643.899834364765,1,814.438305099696,2,1303.75571790644,3,1608.27412411412,4,1662.31744652505,5,1814.46806601551,6,2179.96738996971,7,2314.2490253006,8,NaN,NaN
668.616366967646,1,865.618892531372,2,1340.80839629013,4,1280.02083579731,3,1749.82137660592,6,1562.03970543463,5,2293.48743434861,8,2191.7111555935,7,NaN,NaN
677.174312175178,1,812.87877660616,2,1337.63175027274,3,1558.03585465134,4,1679.3460094187,5,1789.54610227784,6,2225.6764726202,7,2328.91634941464,8,NaN,NaN
695.641911398491,1,897.604493043741,2,1398.15608224077,3,1434.25717716896,4,1817.26421564292,6,1698.30138017535,5,2366.05529907239,8,NaN,NaN,2317.86703198863,7
704.141415805425,2,526.09659238685,1,1289.25258341214,4,1695.47404672552,5,1240.27553639167,3,1901.56867972576,8,1885.21900993142,7,NaN,NaN,1758.92916770801,6
650.764955587173,1,683.21459725253,2,1228.31283526278,3,1513.99816251819,5,1424.09140096795,4,1701.98227002986,6,1878.78378670275,7,2131.22534224768,8,NaN,NaN
659.031331423358,1,751.334957803431,2,1266.57080289407,3,1623.69206221217,5,1477.40998021314,4,1797.9549433818,6,1892.56169464264,7,NaN,NaN,NaN,NaN
683.99086765033,1,756.681049163447,2,1306.62452706755,3,1465.19329369164,4,1604.93549906572,5,1717.97846525721,6,2217.91760908987,7,2260.86670309963,8,NaN,NaN
733.556270184508,2,724.138651040196,1,1397.56849356716,3,1720.61103838205,5,1584.35573345567,4,1957.20469720144,6,2168.30595688179,7,NaN,NaN,2312.65425488054,8
540.449564582273,1,831.691275341661,2,1211.59205116607,3,1615.02169652334,4,1637.00180427644,5,1767.24259298244,6,2127.69166830414,7,2144.10724433392,8,NaN,NaN
670.662088542925,1,853.223066526854,2,1356.28170256097,3,1619.07706998578,4,1725.39780334579,5,1846.10358751634,6,2247.91914279414,7,2378.06763588354,8,NaN,NaN
697.025357002985,1,861.58114014923,2,1327.74951010225,4,1322.64005374949,3,1701.52369143056,6,1569.15244263403,5,2162.75576026963,8,NaN,NaN,2104.17158356641,7
791.713853174747,2,781.458477992402,1,1442.27227098505,3,1539.02556766786,4,1682.83223259766,5,1839.4701167408,6,2308.06247382854,7,2430.76506186982,8,NaN,NaN
687.756831668387,1,844.55340054345,2,1380.54777455532,3,1549.18658583551,4,1745.76939484633,5,1810.22513399472,6,2318.64069786717,7,2408.88942693741,8,NaN,NaN
779.355550877995,1,903.576963959027,2,1519.657996231,3,1875.63378801533,5,1839.43181220631,4,2110.85342936878,6,2377.9222706345,7,2668.31232049694,8,NaN,NaN
731.833185915695,1,882.718490513438,2,1471.7705478026,3,2024.19515038353,5,1829.65120939171,4,2228.40198151423,6,2394.92073789352,7,NaN,NaN,2622.93443648898,8
636.805561004406,1,728.900674251174,2,1203.91385880513,4,1194.65737194823,3,1509.12258844585,6,1438.82711512745,5,2002.66562019614,8,NaN,NaN,1962.60577621951,7
730.442245573052,2,641.886073035623,1,1366.86585737346,3,1690.04083252896,5,1448.59099468232,4,1925.13894044893,6,2065.72017194377,7,NaN,NaN,2102.38754901512,8
602.772672300134,1,724.44967747896,2,1139.10834938601,3,1272.84712383603,4,1404.60751523417,5,1461.68856241301,6,1759.50083703027,7,1864.60305144705,8,NaN,NaN
651.21620864677,1,914.83491089038,2,1371.74049156663,3,1620.34219816122,4,1850.81866765391,6,1794.99258488868,5,2409.54593477403,8,2337.27992516329,7,NaN,NaN
744.581340548015,1,883.091874724989,2,1425.62840727956,3,1520.22105005567,4,1816.72758755306,6,1754.38184445416,5,2323.82946756375,7,2369.955725969,8,NaN,NaN
682.322944689151,1,768.852096314906,2,1327.49833749697,3,1346.04520365954,4,1652.28525484829,6,1596.19177301587,5,2142.85737663144,7,2258.68707675172,8,NaN,NaN
660.602394607826,1,820.73277737981,2,1308.13628863346,3,1514.43514167872,4,1659.33558462379,5,1735.40929306064,6,2173.20975520777,7,2242.88698689679,8,NaN,NaN
653.108751672836,1,875.882111103965,2,1324.96350929958,3,1571.94678550532,4,1705.37205586798,5,1785.81334249118,6,2162.92218305986,7,2268.57020199218,8,NaN,NaN
722.978522234383,2,599.999114600213,1,1341.21357542965,3,1734.7176084706,5,1421.88996626891,4,1984.32361734161,7,2103.66207606414,8,NaN,NaN,1902.37813313465,6
648.11390432672,1,891.401225695917,2,1343.79987033289,3,1804.35321843181,5,1735.12168595976,4,1987.8942175852,6,2160.28769537055,7,2449.5164307424,8,NaN,NaN
565.941280767013,1,644.316375424866,2,1112.77945025743,3,1327.50246756374,4,1373.11553947142,5,1525.63978533263,6,1876.7427585445,7,NaN,NaN,1910.11319121404,8
660.027620956935,2,533.81006980365,1,1197.14420328328,3,1210.8957678321,4,1242.77001105294,5,1503.98914072918,6,1814.66857233776,8,NaN,NaN,1750.70851604908,7
796.800538392441,2,781.417500037601,1,1486.99908400967,3,1551.78381264735,4,1691.08136577439,5,1871.82231405171,6,2310.71542656086,7,NaN,NaN,2518.88699871101,8
638.591474179254,1,779.526083045588,2,1246.98721809288,4,1207.88435097074,3,1602.5034096782,6,1470.94353064464,5,2144.51902198791,8,2046.44527681507,7,NaN,NaN
671.310756915049,1,874.079808456303,2,1353.57221598878,3,1605.04085771608,4,1731.99721717473,5,1827.34766312229,6,2243.4415807396,7,2329.11760236988,8,NaN,NaN
736.682406894779,1,833.875643788365,2,1421.3073349276,3,1511.98537517142,4,1736.14492419212,5,1800.07051354061,6,2304.88893126735,7,2420.3579479014,8,NaN,NaN
615.969990660778,1,744.785883688524,2,1199.23760616829,3,1467.06143523469,4,1486.45900205789,5,1648.04797760969,6,1891.39480422176,7,2069.15260074961,8,NaN,NaN
661.122694491847,1,666.919687182846,2,1274.10422898134,4,1265.87676960778,3,1456.5171624817,5,1568.08617139575,6,2011.16273157149,7,NaN,NaN,2085.48301003572,8
730.37130139507,1,913.265568465515,2,1432.08499502203,3,1669.14308074193,4,1769.70049322255,5,1896.73064360311,6,2203.84748173239,7,2432.263621101,8,NaN,NaN
772.236938239108,1,928.469699930828,2,1538.70375295319,3,1834.18285099894,4,1909.0663086648,5,2095.70450076096,6,2482.97824569413,7,2713.57417506294,8,NaN,NaN
646.321712659809,1,658.706360787334,2,1215.5961029595,3,1468.0864710205,5,1435.00027702175,4,1679.80024333892,6,1988.49982816706,7,NaN,NaN,2041.8018495306,8
671.666480729899,1,870.991358616749,2,1365.71875570693,3,1800.96414863486,5,1738.9694079291,4,1991.72550437882,6,2215.36792401965,7,2466.91149369951,8,NaN,NaN
716.357533801556,1,771.89358258809,2,1361.47945681121,3,1419.00340238903,4,1643.13468744316,5,1728.91183690996,6,2280.87563009155,7,2337.94362182682,8,NaN,NaN
690.759471272678,1,754.755069595435,2,1335.31956752104,3,1698.73951551792,5,1610.77071058636,4,1908.25183250418,6,2189.6220249907,7,NaN,NaN,2303.33686742941,8
653.375680984365,1,829.365907323414,2,1309.61824471555,3,1691.68216999991,5,1664.83452485881,4,1873.66921450439,6,2120.76448401462,7,2328.2450954453,8,NaN,NaN
631.041767553385,1,785.526834139931,2,1255.12722752064,3,1414.83161542163,4,1588.87187152014,5,1648.55367095301,6,NaN,NaN,2159.18482080613,8,2119.35070559692,7
757.247105820836,2,725.217248914611,1,1435.40332385353,3,1924.59351354159,5,1611.57336539196,4,2141.10127969087,6,2238.95713985673,7,NaN,NaN,2306.49702708787,8
635.188297421435,1,775.254411170927,2,1225.5069181087,3,1280.1230033796,4,1568.43754019313,6,1492.37153234149,5,NaN,NaN,2027.18512668062,8,1989.56861683752,7
758.721058287123,1,779.386238337929,2,1445.02643244045,3,1744.2728724686,5,1701.63479588711,4,2004.30322976356,6,2364.49068474513,7,NaN,NaN,2403.88474878934,8
678.395715604445,1,684.595111723234,2,1280.7129597878,3,1412.15769857582,4,1501.12602215249,5,1678.80187286488,6,2084.53384987872,7,NaN,NaN,2122.38933835227,8
621.094482726491,1,655.354683207837,2,1189.98754004826,3,1397.99008328465,4,1409.69495979635,5,1618.68392418024,6,1911.31706912468,7,NaN,NaN,2040.85104814298,8
710.425975813391,1,935.006597558059,2,1413.94359932055,4,1407.66004982905,3,1856.7810248116,6,1670.3423759759,5,2415.49672332362,8,2268.17557482192,7,NaN,NaN
732.140821322182,1,789.959936905752,2,1421.23171117369,3,1815.10217715983,5,1691.22457771545,4,2043.04061650809,6,2298.2652076623,7,NaN,NaN,2430.45203997546,8
742.318956881228,1,936.312684796513,2,1491.07845867875,3,1660.11360310575,4,1957.78425229779,6,1882.53499917122,5,NaN,NaN,2581.92014681343,8,2531.94551486062,7
605.960964611575,1,775.878861670613,2,1239.98002899901,3,1474.68681881818,4,1590.03325411616,5,1687.53509542887,6,NaN,NaN,2189.89079774023,8,2159.15730986432,7
561.868678063672,1,638.236502338748,2,1117.38595049476,3,1603.09086010363,5,1345.54008143259,4,1751.37900863666,6,1793.83747117309,7,NaN,NaN,1942.97693802597,8
679.530901958469,1,749.132238984669,2,1302.1420867,4,1283.99461640911,3,1606.56358861027,6,1549.5141737915,5,2108.09940633502,7,2195.72693922715,8,NaN,NaN
618.225150816083,1,804.55885173479,2,1257.18016618765,3,1551.15875349147,4,1618.38626663775,5,1742.70227584411,6,2082.08970164002,7,2214.61689342957,8,NaN,NaN
593.755384015351,1,740.242381603696,2,1197.03025402018,3,1537.81325619628,5,1520.57244647338,4,1712.54045935676,6,2009.47931087945,7,2147.38684333272,8,NaN,NaN
688.112853018647,2,673.84529400186,1,1280.2944853302,3,1481.55129237724,5,1455.64654145114,4,1711.43786809879,6,1982.97217050369,7,NaN,NaN,NaN,NaN
725.066065123969,1,850.947110039369,2,1416.53011254448,3,1481.30696286527,4,1806.12462528178,6,1723.00184905558,5,2325.93906647471,7,2405.52528904054,8,NaN,NaN
736.817547780178,1,890.155414611502,2,1415.83288883514,4,1381.60238869659,3,1814.24132335157,6,1670.01337695,5,2405.18848914471,8,2291.01537690213,7,NaN,NaN
618.29571501248,1,705.324514041704,2,1222.69438327175,3,1522.93974149142,5,1480.08668996915,4,1724.05220910136,6,1961.51063274052,7,NaN,NaN,2149.14321622245,8
626.505720548129,1,905.540581841541,2,1326.70691630037,3,1473.13809988216,4,1781.95817129443,6,1685.50767738026,5,NaN,NaN,2262.14320357961,8,2221.60018806501,7
590.661443625166,1,775.435952846517,2,1186.73590865495,3,1485.77909160059,4,1527.90643152363,5,1652.25603673746,6,1928.90369151637,7,2059.8958262732,8,NaN,NaN
609.334338617082,1,744.257590699018,2,1216.12737236075,3,1386.54897243947,4,1541.23135160037,5,1611.0866547656,6,NaN,NaN,2129.87021851428,8,2090.4351685768,7
645.072104892296,1,760.988197741262,2,1290.58767510735,3,1648.11839678798,5,1597.95067846744,4,1853.90183050076,6,2148.47449683422,7,NaN,NaN,2247.21676178847,8
795.586019078963,1,835.717497171545,2,1479.51134446429,3,1630.83700526655,4,1738.22746118645,5,1898.39674107765,6,2284.87294334282,7,2481.65676260611,8,NaN,NaN
652.697324867268,1,698.763518090524,2,1241.03642753126,4,1224.470040341,3,1464.79985274829,5,1513.72279288512,6,1968.02924339478,7,2085.14021654553,8,NaN,NaN
681.366418437043,1,899.383419147578,2,1343.1666483332,3,1363.74054815655,4,1770.25535429916,6,1594.69682462262,5,NaN,NaN,2119.64772042687,7,NaN,NaN
579.599785700346,1,692.663168270666,2,1143.53440709346,3,1405.19255478942,4,1434.85941496975,5,1587.08707082369,6,1942.34548390027,7,2009.13896539777,8,NaN,NaN
628.293205239628,1,767.688829190718,2,1255.07280886845,3,1663.88899790642,5,1538.63697513019,4,1842.4037129545,6,1964.56843377081,7,2277.35218661019,8,NaN,NaN
719.108217001249,1,796.71097952109,2,1334.93603823762,4,1312.08837816524,3,1656.71877565424,6,1580.76694914814,5,2149.47684370967,7,2189.41143391487,8,NaN,NaN
700.588445633413,2,635.416530380065,1,1330.74500568562,3,1728.95622724452,5,1457.28836631369,4,1958.25693435823,6,2086.03905040858,8,NaN,NaN,2009.4707459377,7
574.021766235204,1,773.406612372891,2,1172.65057725302,3,1554.95270752117,5,1498.00446582617,4,1715.03339093354,6,1855.30527194272,7,2115.37399277393,8,NaN,NaN
651.855775543453,1,673.4466084003,2,1211.5130047192,3,1327.83482125424,4,1431.74959548497,5,1564.7914956517,6,1939.07383972801,7,2057.62899686479,8,NaN,NaN
657.39311504714,1,800.512682925252,2,1276.10137769086,3,1538.72086184435,4,1579.01187174608,5,1735.1332952103,6,2003.27952753259,7,2179.44462570595,8,NaN,NaN
644.758690853806,1,812.4924578539,2,1305.70815538824,3,1667.88018317305,5,1656.52766358812,4,1862.57513121392,6,2153.2404674475,7,2347.43389937836,8,NaN,NaN
648.236866410273,1,850.328812477281,2,1296.27485178859,3,1364.60355050879,4,1703.36448391296,6,1585.72685233427,5,2257.8740603672,8,2108.1673415551,7,NaN,NaN
551.351941177959,1,810.227145669416,2,1204.04069158133,3,1403.55702289087,4,1632.76369025521,6,1571.53019901707,5,NaN,NaN,2061.35892578823,7,2124.12990494087,8
657.193044127205,1,892.100774772063,2,1368.01096389291,3,1751.81240647648,4,1787.46909250425,5,1949.7556276757,6,2310.65813187819,7,2447.50723514032,8,NaN,NaN
686.938438429844,1,707.601630041187,2,1253.6598551326,3,1277.63888117345,4,1493.85693850436,5,1564.63863546853,6,2056.66534617131,7,2095.73534093977,8,NaN,NaN
659.980881251202,2,526.632823751551,1,1231.47875349864,3,1582.7403301527,5,1252.77480368258,4,1807.93051814826,7,1878.52006305994,8,NaN,NaN,1702.25982585476,6
681.172497953153,1,796.896272066542,2,1317.25148226835,3,1401.08415036945,4,1690.67877277402,6,1626.75466972129,5,2277.39979431694,8,2211.8076021768,7,NaN,NaN
697.470934405245,2,651.152875891901,1,1241.38146367577,3,1332.24474757942,4,1416.61358331433,5,1582.42542287584,6,1944.14490818536,7,2072.30489387998,8,NaN,NaN
742.284347387224,1,826.723820722295,2,1446.48646605081,3,1697.25591823967,4,1748.88138364841,5,1961.40120726277,6,2356.34860974996,7,NaN,NaN,2523.97109196614,8
767.193369842098,1,826.007091749244,2,1433.57833051441,3,1495.46131705793,4,1722.72449699764,5,1794.29812098323,6,2307.30043951113,7,2398.07687126838,8,NaN,NaN
593.644556099218,1,910.049342264609,2,1314.41904215632,3,1554.65353011565,4,1792.43311005207,6,1727.0161564248,5,2354.44169066251,8,2208.87803948554,7,NaN,NaN
684.277583405077,1,796.162020616801,2,1336.2939140052,3,1690.87554043186,5,1647.25607185095,4,1889.95270881591,6,2172.08188928556,7,2366.14724499277,8,NaN,NaN
763.38100120706,2,595.058557977374,1,1312.42619276603,3,1414.25361901425,5,1374.62306256774,4,1703.22501733889,6,1988.81214352959,8,NaN,NaN,1978.02496524851,7
819.836702573124,1,904.545521923345,2,1548.22247311787,3,1632.37784634262,4,1861.67178608635,5,1953.69682627046,6,2480.90694770725,7,2593.95150614503,8,NaN,NaN
696.04692191071,1,932.74536907034,2,1435.60739087361,3,1653.69089900799,4,1911.94033467231,6,1852.89298370637,5,2552.91646034577,8,2436.21273486747,7,NaN,NaN
617.597807002991,1,763.923640841873,2,1217.31994911573,3,1540.88503182474,5,1514.90233758123,4,1714.46943566274,6,1927.22998654068,7,2131.8732201308,8,NaN,NaN
693.658301355666,1,700.948351986539,2,1279.07631906998,3,1413.21505361635,4,1522.7353320526,5,1673.19914248663,6,2133.88890364257,7,2170.19664059089,8,NaN,NaN
706.539150356586,1,829.865206547315,2,1378.04391290512,3,1568.31683920055,4,1729.26719952163,5,1816.72200760151,6,2340.61016489749,7,2386.12606208954,8,NaN,NaN
558.898247276645,1,745.189055686184,2,1154.00101769587,3,1302.18029596248,4,1532.24467057756,6,1475.69316920344,5,NaN,NaN,2004.36856459728,8,1968.36496193029,7
546.29999966207,1,672.307370574576,2,1108.59356431858,3,1509.8620877192,5,1394.82306256447,4,1665.94124827048,6,1843.04235791759,7,NaN,NaN,1958.03143947934,8
670.236329187322,1,812.548727642748,2,1323.99287373469,3,1765.677854934,5,1642.21458418121,4,1943.54421460545,6,2105.17008011818,7,2381.11304331687,8,NaN,NaN
805.674318574731,1,812.465319367631,2,1512.70047067346,3,1587.49941224335,4,1737.18175746843,5,1905.34415337221,6,2355.47306753907,7,2566.58255567463,8,NaN,NaN
618.931250418622,1,714.724425941479,2,1221.28203198711,3,1586.13613129962,5,1502.78073136514,4,1770.98247144872,6,2037.91979931353,7,NaN,NaN,2133.61680257282,8
733.69296114751,1,786.291245911278,2,1403.94244075506,3,1741.46139547931,5,1684.5747543848,4,1973.04939392839,6,2317.68481044928,7,NaN,NaN,2409.65404966436,8
690.781757956281,2,583.751334169484,1,1242.71712554537,3,1440.97096072595,5,1302.09701291475,4,1659.95303434327,6,1835.74568045146,7,NaN,NaN,1961.4894244338,8
725.360738357285,1,862.757562196993,2,1402.19203919419,3,1451.4941100398,4,1786.06966342275,6,1703.94887584335,5,2303.89590037688,7,2346.84616594986,8,NaN,NaN
726.919162733897,1,832.087294196596,2,1401.54509122862,3,1615.55842816769,4,1729.34732222064,5,1856.91413993668,6,2283.99569620965,7,2412.30619811538,8,NaN,NaN
